latitude,longitude,shebei,cengshu,gaodu,zhengpin,cishu,cev,k30,sr,mol,quyu,vbrt_type,id,v,latitude2,longitude2,shebei2,cengshu2,gaodu2,zhengpin2,cishu2,cev2,k302,sr2,mol2,quyu2,vbrt_type2,id2,v2
30.63272837,103.968542,6667,1,490.1,32,2,25.0378,111.9802441,77.95040905,84.92581714,4,0,279288,0.83,30.63272837,103.968542,6667,1,490.1,32,3,44.5044,111.9802441,77.95040905,84.92581714,4,0,279017,0.96
30.63273391,103.9685392,6667,1,490.09,31,2,26.9461,104.5265775,75.35462499,79.27295635,4,0,279289,0.83,30.63273391,103.9685392,6667,1,490.09,31,3,42.2606,104.5265775,75.35462499,79.27295635,4,0,279018,0.96
30.63273978,103.9685365,6667,1,490.09,31,2,23.9117,103.2312355,74.8846971,78.29056901,4,0,279290,0.83,30.63273978,103.9685365,6667,1,490.09,31,3,38.4458,103.2312355,74.8846971,78.29056901,4,0,279019,0.96
30.63274584,103.9685347,6667,1,490.08,31,2,9.4908,92.2557861,70.64865913,69.96678818,4,0,279291,0.83,30.63274584,103.9685347,6667,1,490.08,31,3,35.9973,92.2557861,70.64865913,69.96678818,4,0,279020,0.96
30.63275225,103.9685347,6667,1,490.07,31,2,53.947,140.8532056,86.59518936,106.8230711,4,0,279292,0.83,30.63275225,103.9685347,6667,1,490.07,31,3,58.6477,140.8532056,86.59518936,106.8230711,4,0,279021,0.96
30.6327585,103.9685363,6667,1,490.07,31,2,19.0226,106.2455289,75.96931848,80.57660912,4,0,279293,0.83,30.6327585,103.9685363,6667,1,490.07,31,3,35.8609,106.2455289,75.96931848,80.57660912,4,0,279022,0.96
30.63276234,103.9685391,6667,1,490.06,31,2,35.3333,110.9625934,77.60637078,84.15403083,4,0,279294,0.83,30.63276234,103.9685391,6667,1,490.06,31,3,41.5654,110.9625934,77.60637078,84.15403083,4,0,279023,0.96
30.63276516,103.9685438,6667,1,490.05,31,2,35.6709,115.4308778,79.09412717,87.5427777,4,0,279295,0.83,30.63276516,103.9685438,6667,1,490.05,31,3,56.1452,115.4308778,79.09412717,87.5427777,4,0,279024,0.96
30.63276638,103.9685496,6667,1,490.05,31,2,33.3697,111.752734,77.87376662,84.7532735,4,0,279296,0.83,30.63276638,103.9685496,6667,1,490.05,31,3,42.3143,111.752734,77.87376662,84.7532735,4,0,279025,0.96
30.63276607,103.9685556,6667,1,490.05,32,2,46.554,135.2498753,85.06539477,102.5735054,4,0,279297,0.83,30.63276607,103.9685556,6667,1,490.05,32,3,59.1081,135.2498753,85.06539477,102.5735054,4,0,279026,0.96
30.63276452,103.9685608,6667,1,490.04,32,2,29.6817,110.4528067,77.43283863,83.7674086,4,0,279298,0.83,30.63276452,103.9685608,6667,1,490.04,32,3,39.6115,110.4528067,77.43283863,83.7674086,4,0,279027,0.96
30.63276084,103.9685673,6667,1,490.04,31,2,27.7088,115.5971833,79.14838226,87.6689038,4,0,279299,0.83,30.63276084,103.9685673,6667,1,490.04,31,3,40.0983,115.5971833,79.14838226,87.6689038,4,0,279028,0.96
30.6327575,103.9685714,6667,1,490.03,32,2,41.7024,138.9720193,86.08849042,105.3963794,4,0,279300,0.83,30.6327575,103.9685714,6667,1,490.03,32,3,66.444,138.9720193,86.08849042,105.3963794,4,0,279029,0.96
30.63275215,103.968576,6667,1,490.03,31,2,31.9503,119.8869343,80.52152926,90.92225101,4,0,279301,0.83,30.63275215,103.968576,6667,1,490.03,31,3,44.6935,119.8869343,80.52152926,90.92225101,4,0,279030,0.96
30.63274633,103.9685799,6667,1,490.03,31,2,35.5589,111.1368973,77.66552126,84.28622294,4,0,279302,0.83,30.63274633,103.9685799,6667,1,490.03,31,3,36.4244,111.1368973,77.66552126,84.28622294,4,0,279031,0.96
30.63274043,103.9685823,6667,1,490.04,32,2,24.5399,110.1233014,77.32024786,83.51751177,4,0,279303,0.83,30.63274043,103.9685823,6667,1,490.04,32,3,40.2028,110.1233014,77.32024786,83.51751177,4,0,279032,0.96
30.63273506,103.9685846,6667,1,490.04,32,2,34.461,108.2911582,76.68800093,82.12801437,4,0,279304,0.83,30.63273506,103.9685846,6667,1,490.04,32,3,46.8537,108.2911582,76.68800093,82.12801437,4,0,279033,0.96
30.63273094,103.9685882,6667,1,490.05,32,2,39.7654,119.8382078,80.50620955,90.8852968,4,0,279305,0.83,30.63273094,103.9685882,6667,1,490.05,32,3,56.2994,119.8382078,80.50620955,90.8852968,4,0,279034,0.96
30.63272777,103.968593,6667,1,490.05,32,2,57.45,139.9289263,86.34708533,106.1220977,4,0,279306,0.83,30.63272777,103.968593,6667,1,490.05,32,3,59.0555,139.9289263,86.34708533,106.1220977,4,0,279035,0.96
30.63272529,103.9685986,6667,1,490.06,31,2,33.6659,128.8116089,83.22738221,97.69072422,4,0,279307,0.83,30.63272529,103.9685986,6667,1,490.06,31,3,55.4588,128.8116089,83.22738221,97.69072422,4,0,279036,0.96
30.63272232,103.9686046,6667,1,490.06,31,2,42.9907,120.3637004,80.67109768,91.28383041,4,0,279308,0.83,30.63272232,103.9686046,6667,1,490.06,31,3,59.7128,120.3637004,80.67109768,91.28383041,4,0,279037,0.96
30.63271844,103.9686099,6667,1,490.07,31,2,19.5284,104.9312852,75.50025267,79.57988673,4,0,279309,0.83,30.63271844,103.9686099,6667,1,490.07,31,3,39.1852,104.9312852,75.50025267,79.57988673,4,0,279038,0.96
30.63271449,103.9686126,6667,1,490.08,31,2,32.8468,123.040647,81.50004589,93.3140267,4,0,279310,0.83,30.63271449,103.9686126,6667,1,490.08,31,3,46.5496,123.040647,81.50004589,93.3140267,4,0,279039,0.96
30.63271015,103.9686149,6667,1,490.09,31,2,32.7509,121.4960044,81.02395668,92.14256974,4,0,279311,0.83,30.63271015,103.9686149,6667,1,490.09,31,3,43.3593,121.4960044,81.02395668,92.14256974,4,0,279040,0.96
30.63270588,103.9686171,6667,1,490.09,31,2,51.293,132.1459081,84.19045012,100.2194567,4,0,279312,0.83,30.63270588,103.9686171,6667,1,490.09,31,3,53.0505,132.1459081,84.19045012,100.2194567,4,0,279041,0.96
30.63269983,103.96862,6667,1,490.1,31,2,26.1317,111.86166,77.9104805,84.83588298,4,0,279313,0.83,30.63269983,103.96862,6667,1,490.1,31,3,47.0247,111.86166,77.9104805,84.83588298,4,0,279042,0.96
30.63269373,103.9686229,6667,1,490.1,31,2,34.1505,111.7825882,77.88383264,84.77591492,4,0,279314,0.83,30.63269373,103.9686229,6667,1,490.1,31,3,37.6252,111.7825882,77.88383264,84.77591492,4,0,279043,0.96
30.63268715,103.9686245,6667,1,490.11,31,2,14.5817,99.75915923,73.59539514,75.65734636,4,0,279315,0.83,30.63268715,103.9686245,6667,1,490.11,31,3,30.3318,99.75915923,73.59539514,75.65734636,4,0,279044,0.96
30.63268254,103.9686248,6667,1,490.11,31,2,41.1221,123.0766615,81.51107484,93.34134011,4,0,279316,0.83,30.63268254,103.9686248,6667,1,490.11,31,3,47.3164,123.0766615,81.51107484,93.34134011,4,0,279045,0.96
30.63267799,103.9686251,6667,1,490.12,31,2,31.7098,111.6730135,77.84687385,84.69281345,4,0,279317,0.83,30.63267799,103.9686251,6667,1,490.12,31,3,37.0449,111.6730135,77.84687385,84.69281345,4,0,279046,0.96
30.63267152,103.9686257,6667,1,490.13,31,2,25.0069,96.15509541,72.20872249,72.92402436,4,0,279318,0.83,30.63267152,103.9686257,6667,1,490.13,31,3,32.0567,96.15509541,72.20872249,72.92402436,4,0,279047,0.96
30.63266553,103.9686273,6667,1,490.14,31,2,9.6347,91.18683377,70.20945995,69.15609473,4,0,279319,0.83,30.63266553,103.9686273,6667,1,490.14,31,3,33.9515,91.18683377,70.20945995,69.15609473,4,0,279048,0.96
30.63266041,103.9686303,6667,1,490.14,31,2,43.5235,121.9195016,81.15508643,92.46375001,4,0,279320,0.83,30.63266041,103.9686303,6667,1,490.14,31,3,55.31,121.9195016,81.15508643,92.46375001,4,0,279049,0.96
30.63265667,103.9686349,6667,1,490.15,31,2,27.7831,103.3148662,74.91521448,78.35399451,4,0,279321,0.83,30.63265667,103.9686349,6667,1,490.15,31,3,31.0498,103.3148662,74.91521448,78.35399451,4,0,279050,0.96
30.6326537,103.9686401,6667,1,490.16,31,2,27.3853,99.9134338,73.65362886,75.77434819,4,0,279322,0.83,30.6326537,103.9686401,6667,1,490.16,31,3,35.3987,99.9134338,73.65362886,75.77434819,4,0,279051,0.96
30.63265014,103.9686454,6667,1,490.16,31,2,42.7944,132.5027465,84.29207512,100.4900829,4,0,279323,0.83,30.63265014,103.9686454,6667,1,490.16,31,3,36.7543,132.5027465,84.29207512,100.4900829,4,0,279052,0.96
30.63264561,103.9686503,6667,1,490.17,31,2,35.879,114.5978265,78.82117276,86.91099162,4,0,279324,0.83,30.63264561,103.9686503,6667,1,490.17,31,3,26.7214,114.5978265,78.82117276,86.91099162,4,0,279053,0.96
30.63264018,103.9686545,6667,1,490.17,31,2,25.4776,106.431733,76.03530675,80.7178263,4,0,279325,0.83,30.63264018,103.9686545,6667,1,490.17,31,3,18.7224,106.431733,76.03530675,80.7178263,4,0,279054,0.96
30.63263577,103.9686563,6667,1,490.18,32,2,47.26,126.6595795,82.59246798,96.0586251,4,0,279326,0.83,30.63263577,103.9686563,6667,1,490.18,32,3,27.9652,126.6595795,82.59246798,96.0586251,4,0,279055,0.96
30.63263088,103.9686564,6667,1,490.18,31,2,30.3964,110.088375,77.30829389,83.49102358,4,0,279327,0.83,30.63263088,103.9686564,6667,1,490.18,31,3,35.0797,110.088375,77.30829389,83.49102358,4,0,279056,0.96
30.63262606,103.968655,6667,1,490.18,31,2,30.4281,102.9442807,74.77979719,78.07294252,4,0,279328,0.83,30.63262606,103.968655,6667,1,490.18,31,3,33.3293,102.9442807,74.77979719,78.07294252,4,0,279057,0.96
30.6326217,103.9686525,6667,1,490.19,31,2,37.1863,120.5956947,80.7436635,91.45977489,4,0,279329,0.83,30.6326217,103.9686525,6667,1,490.19,31,3,24.6322,120.5956947,80.7436635,91.45977489,4,0,279058,0.96
30.632618,103.9686489,6667,1,490.19,31,2,25.074,109.719611,77.18184823,83.211353,4,0,279330,0.83,30.632618,103.9686489,6667,1,490.19,31,3,31.3895,109.719611,77.18184823,83.211353,4,0,279059,0.96
30.63261498,103.9686446,6667,1,490.19,31,2,27.6613,110.4185935,77.42116375,83.74146133,4,0,279331,0.83,30.63261498,103.9686446,6667,1,490.19,31,3,37.686,110.4185935,77.42116375,83.74146133,4,0,279060,0.96
30.63261261,103.9686399,6667,1,490.19,31,2,35.9359,109.378321,77.06444389,82.95251866,4,0,279332,0.83,30.63261261,103.9686399,6667,1,490.19,31,3,31.5248,109.378321,77.06444389,82.95251866,4,0,279061,0.96
30.6326109,103.968635,6667,1,490.19,32,2,39.5204,122.5623357,81.35326278,92.95127538,4,0,279333,0.83,30.6326109,103.968635,6667,1,490.19,32,3,22.4551,122.5623357,81.35326278,92.95127538,4,0,279062,0.96
30.63260973,103.9686298,6667,1,490.2,32,2,27.3735,113.6923815,78.52223858,86.22430215,4,0,279334,0.83,30.63260973,103.9686298,6667,1,490.2,32,3,29.6174,113.6923815,78.52223858,86.22430215,4,0,279063,0.96
30.63260887,103.9686244,6667,1,490.2,31,2,23.8329,110.526534,77.457985,83.8233234,4,0,279335,0.83,30.63260887,103.9686244,6667,1,490.2,31,3,29.6075,110.526534,77.457985,83.8233234,4,0,279064,0.96
30.63260844,103.9686191,6667,1,490.2,31,2,42.0632,130.5786437,83.74083045,99.03084336,4,0,279336,0.83,30.63260844,103.9686191,6667,1,490.2,31,3,44.9216,130.5786437,83.74083045,99.03084336,4,0,279065,0.96
30.63260795,103.968614,6667,1,490.2,31,2,29.3,103.2693482,74.89860775,78.3194737,4,0,279337,0.83,30.63260795,103.968614,6667,1,490.2,31,3,24.2027,103.2693482,74.89860775,78.3194737,4,0,279066,0.96
30.63260691,103.9686066,6667,1,490.2,31,2,24.6198,106.3553895,76.00826561,80.65992742,4,0,279338,0.83,30.63260691,103.9686066,6667,1,490.2,31,3,27.6078,106.3553895,76.00826561,80.65992742,4,0,279067,0.96
30.63260582,103.9685993,6667,1,490.21,31,2,16.8702,104.7380787,75.43080056,79.43335891,4,0,279339,0.83,30.63260582,103.9685993,6667,1,490.21,31,3,23.8056,104.7380787,75.43080056,79.43335891,4,0,279068,0.96
30.63272292,103.9685447,6667,1,490.11,32,3,50.6949,120.6653923,80.76543703,91.51263353,4,0,279016,0.96,30.63272292,103.9685447,6667,1,490.11,32,4,59.6068,120.6653923,80.76543703,91.51263353,4,0,279016,1
30.63272837,103.968542,6667,1,490.1,32,3,44.5044,111.9802441,77.95040905,84.92581714,4,0,279017,0.96,30.63272837,103.968542,6667,1,490.1,32,4,36.0186,111.9802441,77.95040905,84.92581714,4,0,279017,1
30.63273391,103.9685392,6667,1,490.09,31,3,42.2606,104.5265775,75.35462499,79.27295635,4,0,279018,0.96,30.63273391,103.9685392,6667,1,490.09,31,4,51.3886,104.5265775,75.35462499,79.27295635,4,0,279018,1
30.63273978,103.9685365,6667,1,490.09,31,3,38.4458,103.2312355,74.8846971,78.29056901,4,0,279019,0.96,30.63273978,103.9685365,6667,1,490.09,31,4,62.5737,103.2312355,74.8846971,78.29056901,4,0,279019,1
30.63274584,103.9685347,6667,1,490.08,31,3,35.9973,92.2557861,70.64865913,69.96678818,4,0,279020,0.96,30.63274584,103.9685347,6667,1,490.08,31,4,52.6912,92.2557861,70.64865913,69.96678818,4,0,279020,1
30.63275225,103.9685347,6667,1,490.07,31,3,58.6477,140.8532056,86.59518936,106.8230711,4,0,279021,0.96,30.63275225,103.9685347,6667,1,490.07,31,4,59.2294,140.8532056,86.59518936,106.8230711,4,0,279021,1
30.6327585,103.9685363,6667,1,490.07,31,3,35.8609,106.2455289,75.96931848,80.57660912,4,0,279022,0.96,30.6327585,103.9685363,6667,1,490.07,31,4,36.2473,106.2455289,75.96931848,80.57660912,4,0,279022,1
30.63276234,103.9685391,6667,1,490.06,31,3,41.5654,110.9625934,77.60637078,84.15403083,4,0,279023,0.96,30.63276234,103.9685391,6667,1,490.06,31,4,49.61,110.9625934,77.60637078,84.15403083,4,0,279023,1
30.63276516,103.9685438,6667,1,490.05,31,3,56.1452,115.4308778,79.09412717,87.5427777,4,0,279024,0.96,30.63276516,103.9685438,6667,1,490.05,31,4,51.4016,115.4308778,79.09412717,87.5427777,4,0,279024,1
30.63276638,103.9685496,6667,1,490.05,31,3,42.3143,111.752734,77.87376662,84.7532735,4,0,279025,0.96,30.63276638,103.9685496,6667,1,490.05,31,4,52.216,111.752734,77.87376662,84.7532735,4,0,279025,1
30.63276607,103.9685556,6667,1,490.05,32,3,59.1081,135.2498753,85.06539477,102.5735054,4,0,279026,0.96,30.63276607,103.9685556,6667,1,490.05,32,4,52.8306,135.2498753,85.06539477,102.5735054,4,0,279026,1
30.63276452,103.9685608,6667,1,490.04,32,3,39.6115,110.4528067,77.43283863,83.7674086,4,0,279027,0.96,30.63276452,103.9685608,6667,1,490.04,32,4,40.5225,110.4528067,77.43283863,83.7674086,4,0,279027,1
30.63276084,103.9685673,6667,1,490.04,31,3,40.0983,115.5971833,79.14838226,87.6689038,4,0,279028,0.96,30.63276084,103.9685673,6667,1,490.04,31,4,61.7911,115.5971833,79.14838226,87.6689038,4,0,279028,1
30.6327575,103.9685714,6667,1,490.03,32,3,66.444,138.9720193,86.08849042,105.3963794,4,0,279029,0.96,30.6327575,103.9685714,6667,1,490.03,32,4,49.8498,138.9720193,86.08849042,105.3963794,4,0,279029,1
30.63275215,103.968576,6667,1,490.03,31,3,44.6935,119.8869343,80.52152926,90.92225101,4,0,279030,0.96,30.63275215,103.968576,6667,1,490.03,31,4,42.5193,119.8869343,80.52152926,90.92225101,4,0,279030,1
30.63274633,103.9685799,6667,1,490.03,31,3,36.4244,111.1368973,77.66552126,84.28622294,4,0,279031,0.96,30.63274633,103.9685799,6667,1,490.03,31,4,48.3845,111.1368973,77.66552126,84.28622294,4,0,279031,1
30.63274043,103.9685823,6667,1,490.04,32,3,40.2028,110.1233014,77.32024786,83.51751177,4,0,279032,0.96,30.63274043,103.9685823,6667,1,490.04,32,4,66.0432,110.1233014,77.32024786,83.51751177,4,0,279032,1
30.63273094,103.9685882,6667,1,490.05,32,3,56.2994,119.8382078,80.50620955,90.8852968,4,0,279034,0.96,30.63273094,103.9685882,6667,1,490.05,32,4,52.467,119.8382078,80.50620955,90.8852968,4,0,279034,1
30.63272777,103.968593,6667,1,490.05,32,3,59.0555,139.9289263,86.34708533,106.1220977,4,0,279035,0.96,30.63272777,103.968593,6667,1,490.05,32,4,47.7498,139.9289263,86.34708533,106.1220977,4,0,279035,1
30.63272529,103.9685986,6667,1,490.06,31,3,55.4588,128.8116089,83.22738221,97.69072422,4,0,279036,0.96,30.63272529,103.9685986,6667,1,490.06,31,4,49.0445,128.8116089,83.22738221,97.69072422,4,0,279036,1
30.63272232,103.9686046,6667,1,490.06,31,3,59.7128,120.3637004,80.67109768,91.28383041,4,0,279037,0.96,30.63272232,103.9686046,6667,1,490.06,31,4,56.4602,120.3637004,80.67109768,91.28383041,4,0,279037,1
30.63271844,103.9686099,6667,1,490.07,31,3,39.1852,104.9312852,75.50025267,79.57988673,4,0,279038,0.96,30.63271844,103.9686099,6667,1,490.07,31,4,51.7439,104.9312852,75.50025267,79.57988673,4,0,279038,1
30.63271449,103.9686126,6667,1,490.08,31,3,46.5496,123.040647,81.50004589,93.3140267,4,0,279039,0.96,30.63271449,103.9686126,6667,1,490.08,31,4,53.4025,123.040647,81.50004589,93.3140267,4,0,279039,1
30.63271015,103.9686149,6667,1,490.09,31,3,43.3593,121.4960044,81.02395668,92.14256974,4,0,279040,0.96,30.63271015,103.9686149,6667,1,490.09,31,4,56.8137,121.4960044,81.02395668,92.14256974,4,0,279040,1
30.63270588,103.9686171,6667,1,490.09,31,3,53.0505,132.1459081,84.19045012,100.2194567,4,0,279041,0.96,30.63270588,103.9686171,6667,1,490.09,31,4,48.4497,132.1459081,84.19045012,100.2194567,4,0,279041,1
30.63269983,103.96862,6667,1,490.1,31,3,47.0247,111.86166,77.9104805,84.83588298,4,0,279042,0.96,30.63269983,103.96862,6667,1,490.1,31,4,55.7424,111.86166,77.9104805,84.83588298,4,0,279042,1
30.63269373,103.9686229,6667,1,490.1,31,3,37.6252,111.7825882,77.88383264,84.77591492,4,0,279043,0.96,30.63269373,103.9686229,6667,1,490.1,31,4,52.1188,111.7825882,77.88383264,84.77591492,4,0,279043,1
30.63268715,103.9686245,6667,1,490.11,31,3,30.3318,99.75915923,73.59539514,75.65734636,4,0,279044,0.96,30.63268715,103.9686245,6667,1,490.11,31,4,52.3861,99.75915923,73.59539514,75.65734636,4,0,279044,1
30.63268254,103.9686248,6667,1,490.11,31,3,47.3164,123.0766615,81.51107484,93.34134011,4,0,279045,0.96,30.63268254,103.9686248,6667,1,490.11,31,4,62.5197,123.0766615,81.51107484,93.34134011,4,0,279045,1
30.63267799,103.9686251,6667,1,490.12,31,3,37.0449,111.6730135,77.84687385,84.69281345,4,0,279046,0.96,30.63267799,103.9686251,6667,1,490.12,31,4,57.7701,111.6730135,77.84687385,84.69281345,4,0,279046,1
30.63267152,103.9686257,6667,1,490.13,31,3,32.0567,96.15509541,72.20872249,72.92402436,4,0,279047,0.96,30.63267152,103.9686257,6667,1,490.13,31,4,51.7819,96.15509541,72.20872249,72.92402436,4,0,279047,1
30.63266553,103.9686273,6667,1,490.14,31,3,33.9515,91.18683377,70.20945995,69.15609473,4,0,279048,0.96,30.63266553,103.9686273,6667,1,490.14,31,4,56.1838,91.18683377,70.20945995,69.15609473,4,0,279048,1
30.63266041,103.9686303,6667,1,490.14,31,3,55.31,121.9195016,81.15508643,92.46375001,4,0,279049,0.96,30.63266041,103.9686303,6667,1,490.14,31,4,62.7286,121.9195016,81.15508643,92.46375001,4,0,279049,1
30.63265667,103.9686349,6667,1,490.15,31,3,31.0498,103.3148662,74.91521448,78.35399451,4,0,279050,0.96,30.63265667,103.9686349,6667,1,490.15,31,4,64.2232,103.3148662,74.91521448,78.35399451,4,0,279050,1
30.6326537,103.9686401,6667,1,490.16,31,3,35.3987,99.9134338,73.65362886,75.77434819,4,0,279051,0.96,30.6326537,103.9686401,6667,1,490.16,31,4,44.6243,99.9134338,73.65362886,75.77434819,4,0,279051,1
30.63265014,103.9686454,6667,1,490.16,31,3,36.7543,132.5027465,84.29207512,100.4900829,4,0,279052,0.96,30.63265014,103.9686454,6667,1,490.16,31,4,50.188,132.5027465,84.29207512,100.4900829,4,0,279052,1
30.63264561,103.9686503,6667,1,490.17,31,3,26.7214,114.5978265,78.82117276,86.91099162,4,0,279053,0.96,30.63264561,103.9686503,6667,1,490.17,31,4,58.7255,114.5978265,78.82117276,86.91099162,4,0,279053,1
30.63264018,103.9686545,6667,1,490.17,31,3,18.7224,106.431733,76.03530675,80.7178263,4,0,279054,0.96,30.63264018,103.9686545,6667,1,490.17,31,4,50.7807,106.431733,76.03530675,80.7178263,4,0,279054,1
30.63263577,103.9686563,6667,1,490.18,32,3,27.9652,126.6595795,82.59246798,96.0586251,4,0,279055,0.96,30.63263577,103.9686563,6667,1,490.18,32,4,45.451,126.6595795,82.59246798,96.0586251,4,0,279055,1
30.63263088,103.9686564,6667,1,490.18,31,3,35.0797,110.088375,77.30829389,83.49102358,4,0,279056,0.96,30.63263088,103.9686564,6667,1,490.18,31,4,67.1928,110.088375,77.30829389,83.49102358,4,0,279056,1
30.63262606,103.968655,6667,1,490.18,31,3,33.3293,102.9442807,74.77979719,78.07294252,4,0,279057,0.96,30.63262606,103.968655,6667,1,490.18,31,4,47.1488,102.9442807,74.77979719,78.07294252,4,0,279057,1
30.6326217,103.9686525,6667,1,490.19,31,3,24.6322,120.5956947,80.7436635,91.45977489,4,0,279058,0.96,30.6326217,103.9686525,6667,1,490.19,31,4,54.2952,120.5956947,80.7436635,91.45977489,4,0,279058,1
30.632618,103.9686489,6667,1,490.19,31,3,31.3895,109.719611,77.18184823,83.211353,4,0,279059,0.96,30.632618,103.9686489,6667,1,490.19,31,4,47.8345,109.719611,77.18184823,83.211353,4,0,279059,1
30.63261498,103.9686446,6667,1,490.19,31,3,37.686,110.4185935,77.42116375,83.74146133,4,0,279060,0.96,30.63261498,103.9686446,6667,1,490.19,31,4,57.5358,110.4185935,77.42116375,83.74146133,4,0,279060,1
30.63261261,103.9686399,6667,1,490.19,31,3,31.5248,109.378321,77.06444389,82.95251866,4,0,279061,0.96,30.63261261,103.9686399,6667,1,490.19,31,4,36.3852,109.378321,77.06444389,82.95251866,4,0,279061,1
30.6326109,103.968635,6667,1,490.19,32,3,22.4551,122.5623357,81.35326278,92.95127538,4,0,279062,0.96,30.6326109,103.968635,6667,1,490.19,32,4,43.0602,122.5623357,81.35326278,92.95127538,4,0,279062,1
30.63260973,103.9686298,6667,1,490.2,32,3,29.6174,113.6923815,78.52223858,86.22430215,4,0,279063,0.96,30.63260973,103.9686298,6667,1,490.2,32,4,49.1101,113.6923815,78.52223858,86.22430215,4,0,279063,1
30.63260887,103.9686244,6667,1,490.2,31,3,29.6075,110.526534,77.457985,83.8233234,4,0,279064,0.96,30.63260887,103.9686244,6667,1,490.2,31,4,49.1101,110.526534,77.457985,83.8233234,4,0,279064,1
30.63260844,103.9686191,6667,1,490.2,31,3,44.9216,130.5786437,83.74083045,99.03084336,4,0,279065,0.96,30.63260844,103.9686191,6667,1,490.2,31,4,60.3309,130.5786437,83.74083045,99.03084336,4,0,279065,1
30.63260795,103.968614,6667,1,490.2,31,3,24.2027,103.2693482,74.89860775,78.3194737,4,0,279066,0.96,30.63260795,103.968614,6667,1,490.2,31,4,45.9217,103.2693482,74.89860775,78.3194737,4,0,279066,1
30.63260691,103.9686066,6667,1,490.2,31,3,27.6078,106.3553895,76.00826561,80.65992742,4,0,279067,0.96,30.63260691,103.9686066,6667,1,490.2,31,4,39.8193,106.3553895,76.00826561,80.65992742,4,0,279067,1
